;pedido;refs;desc;unid;nat;valor_ab;valor_prod;valor_un;quantidade_a;quantidadef;quantidad_s;emissao;entrega;oc_pedido;urls;lote_pedidos;loja_responsavel;status_pedidos;tipo_pedidos;totais;datas_entrega;datas;cliente_pedidos;pedido_oc;referencias_pedidos
3506;234013;P1509.15796;PAINEL 15 4L 600 X 510 X 15 BRA;UN;610100;32.74;32.74;32.74;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3507;234013;P1509.11496;PAINEL 15 4L 630 X 280 X 15 BRA;UN;610100;25.56;25.56;25.56;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3508;234013;P1509.12246;PAINEL 15 4L 630 X 325 X 15 BRA;UN;610100;27.85;27.85;27.85;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3509;234013;P1509.12246;PAINEL 15 4L 630 X 325 X 15 BRA;UN;610100;27.85;27.85;27.85;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3510;234013;P1509.2428;PAINEL 15 4L 660 X 510 X 15 BRA;UN;610100;35.30;35.30;35.30;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3511;234013;P1509.2428;PAINEL 15 4L 660 X 510 X 15 BRA;UN;610100;35.30;35.30;35.30;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3512;234013;P1509.0225;PAINEL 15 4L 660 X 570 X 15 BRA;UN;610100;38.57;38.57;38.57;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3513;234013;P1509.0225;PAINEL 15 4L 660 X 570 X 15 BRA;UN;610100;38.57;38.57;38.57;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3514;234013;P1509.15797;PAINEL 15 4L 739 X 570 X 15 BRA;UN;610100;42.27;42.27;42.27;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3515;234013;P1509.14290;PAINEL 15 4L 760 X 280 X 15 BRA;UN;610100;28.67;28.67;28.67;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3516;234013;P1509.15798;PAINEL 15 4L 760 X 325 X 15 BRA;UN;610100;31.43;31.43;31.43;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3517;234013;P1509.15798;PAINEL 15 4L 760 X 325 X 15 BRA;UN;610100;31.43;31.43;31.43;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3518;234013;P1509.11218;PAINEL 15 4L 770 X 280 X 15 BRA;UN;610100;28.93;28.93;28.93;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3519;234013;P1509.1542;PAINEL 15 4L 770 X 325 X 15 BRA;UN;610100;31.76;31.76;31.76;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3520;234013;P1509.1542;PAINEL 15 4L 770 X 325 X 15 BRA;UN;610100;31.76;31.76;31.76;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3521;234013;P1809.189631;PAINEL 18 4L 1564 X 360 X 18 CRZ;UN;610100;72.82;72.82;72.82;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3522;234013;P1809.189632;PAINEL 18 4L 1564 X 445 X 18 CRZ;UN;610100;87.57;87.57;87.57;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3523;234013;P1809.189633;PAINEL 18 4L 660 X 305 X 18 CRZ;UN;610100;34.11;34.11;34.11;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3524;234013;P1809.45974;PAINEL 18 4L 700 X 620 X 18 GRA;UN;610100;64.29;64.29;64.29;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3525;234013;P1809.45974;PAINEL 18 4L 700 X 620 X 18 GRA;UN;610100;64.29;64.29;64.29;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3526;234013;P1809.189634;PAINEL 18 4L 769 X 660 X 18 GRA;UN;610100;73.92;73.92;73.92;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3527;234013;P1809.189635;PAINEL 18 4L 964 X 990 X 18 GRA;UN;610100;131.78;131.78;131.78;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3528;234013;P3602.26644;PAINEL 36 1000 X 305 X 36 CRZ;UN;610100;113.77;113.77;113.77;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3529;234013;P3602.26644;PAINEL 36 1000 X 305 X 36 CRZ;UN;610100;113.77;113.77;113.77;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3530;234013;P3602.26645;PAINEL 36 2600 X 230 X 36 CRZ;UN;610100;184.68;184.68;184.68;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3531;234013;P3602.10983;PAINEL 36 2600 X 250 X 36 CRZ;UN;610100;196.63;196.63;196.63;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3532;234013;P3602.26646;PAINEL 36 1536 X 460 X 36 GRA;UN;610100;226.42;226.42;226.42;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3533;234013;P3602.26647;PAINEL 36 990 X 460 X 36 GRA;UN;610100;161.60;161.60;161.60;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3534;234013;40.10.0117;CORREDICA TELESCOPICA LIGHT 450MM;UN;610100;45.68;45.68;22.84;2.00;0.00;2.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3535;234013;40.10.0005;CORREDICA TELESCOPICA 450MM;UN;610100;93.35;93.35;31.12;3.00;0.00;3.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3536;234013;40.12.0277;KIT FERRAGEM 2 DOBRA RETA AMORT BIGFER;UN;610100;294.02;294.02;17.30;17.00;0.00;17.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3537;234013;40.12.0280;KIT FERRAGEM 5 DOBRA RETA AMORT BIGFER;UN;610100;42.71;42.71;42.71;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3538;234013;40.10.0293;PISTAO INVERSO 80N;UN;610100;31.19;31.19;15.59;2.00;0.00;2.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3539;234013;40.10.0178;PORTA CONDIMENTOS LATA MENOR PRATA SEM CORREDICA;UN;610100;88.28;88.28;88.28;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3540;234013;40.10.0121;PORTA TALHER DESIGN 413 X 419;UN;610100;23.11;23.11;23.11;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3541;234013;40.10.0046;PORTA VASSOURA CROMADO COM PONTEIRA;UN;610100;17.81;17.81;17.81;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3542;234013;40.11.0065;PUXADOR EVOLUTO GRAFITE FOSCO 120MM;UN;610100;8.64;8.64;8.64;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3543;234013;40.11.0062;PUXADOR EVOLUTO BRANCO FOSCO 220MM;UN;610100;11.36;11.36;11.36;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3544;234013;40.11.0078;PUXADOR EVOLUTO CINZA FOSCO 220MM;UN;610100;56.78;56.78;11.36;5.00;0.00;5.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3545;234013;40.11.0066;PUXADOR EVOLUTO GRAFITE FOSCO 220MM;UN;610100;22.71;22.71;11.36;2.00;0.00;2.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3546;234013;40.11.0067;PUXADOR EVOLUTO GRAFITE FOSCO 320MM;UN;610100;121.97;121.97;13.55;9.00;0.00;9.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3547;234013;POR0015.4176;PORTA SUP SOBREPOSTO 445 X 390 X 18 BRA;UN;610100;29.96;29.96;29.96;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3548;234013;POR0015.4177;PORTA SUP SOBREPOSTO 445 X 390 X 18 BRA;UN;610100;29.96;29.96;29.96;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3549;234013;POR0015.4171;PORTA SUP SOBREPOSTO 570 X 325 X 18 BRA;UN;610100;31.23;31.23;31.23;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3550;234013;POR0015.4172;PORTA SUP SOBREPOSTO 570 X 325 X 18 BRA;UN;610100;31.23;31.23;31.23;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3551;234013;POR0015.4173;PORTA SUP SOBREPOSTO 570 X 395 X 18 BRA;UN;610100;34.76;34.76;34.76;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3552;234013;POR0015.4174;PORTA SUP SOBREPOSTO 570 X 395 X 18 BRA;UN;610100;34.76;34.76;34.76;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3553;234013;POR0015.4170;PORTA SUP SOBREPOSTO 650 X 315 X 18 GRA;UN;610100;40.00;40.00;40.00;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3554;234013;POR0015.4175;PORTA SUP SOBREPOSTO 650 X 315 X 18 GRA;UN;610100;40.00;40.00;40.00;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3555;234013;40.12.0025;KIT FERRAGEM 10 SUP L C/CAPA BRANCA;UN;610100;12.32;12.32;12.32;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3556;234013;40.12.0182;KIT FERRAGEM 50 PARAF 4,0X40;UN;610100;7.00;7.00;7.00;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3557;234013;40.12.0026;KIT FERRAGEM 50 CANT CROMADA;UN;610100;20.12;20.12;20.12;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3558;234013;40.12.0191.0001;KIT FERRAGEM CARTELA TAPA FURO 12MM BRA;UN;610100;2.29;2.29;2.29;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3559;234013;40.12.0030.0820;KIT FERRAGEM CARTELA TAPA FURO CRZ;UN;610100;4.58;4.58;4.58;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3560;234013;40.12.0030.0852;KIT FERRAGEM CARTELA TAPA FURO GRA;UN;610100;4.58;4.58;4.58;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3561;234013;40.12.0111;KIT FERRAGEM 10 TAPA FUROS BRANCO;UN;610100;11.07;11.07;0.92;12.00;0.00;12.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3562;234013;40.12.0109;KIT FERRAGEM 2 SAPATA DESLIZADORA;UN;610100;6.48;6.48;0.81;8.00;0.00;8.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3563;234013;40.12.0187;KIT FERRAGEM 20 UN BATENTE SILICONE 8 MM;UN;610100;2.72;2.72;2.72;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3564;234013;40.12.0050;KIT FERRAGEM 6 CANTONEIRA CROMADA;UN;610100;21.18;21.18;2.65;8.00;0.00;8.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3565;234013;40.12.0114;KIT FERRAGEM CAPA L BRANCA UN;UN;610100;9.72;9.72;0.61;16.00;0.00;16.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3566;234013;40.12.0107;KIT FERRAGEM FIXACAO MODULO;UN;610100;34.80;34.80;2.18;16.00;0.00;16.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3567;234013;40.12.0108;KIT FERRAGEM GAVETA CONSTRUTORA;UN;610100;28.53;28.53;7.13;4.00;0.00;4.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3568;234013;40.12.0103;KIT FERRAGEM MONTAGEM MODULO;UN;610100;88.68;88.68;5.54;16.00;0.00;16.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3569;234013;40.12.0054;KIT FERRAGEM PT FIXA;UN;610100;4.71;4.71;4.71;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3570;234013;40.12.0104;KIT FERRAGEM PREENCHIMENTO 9MM UN;UN;610100;1.80;1.80;0.11;16.00;0.00;16.00;03/03/2023;24/03/2023;286ANNECOZLAVANDERIA;https://consultasweb.promob.com/orderitems?orderid=234013;7074;MYBOX CAMBUI;L;V;7076.02;24/03/2023;03/03/2023;1975;286ANNECOZLAVANDERIA;234013
3571;234009;F1828.6306;BASCULANTE SOBREPOSTO 18 325 X 595 X 18 GRA;UN;610100;33.63;33.63;33.63;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3572;234009;V1812.0170;VISTA 2 LADOS LAM 2700 X 60 X 18 BRA;UN;610100;29.88;29.88;29.88;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3573;234009;V1812.0211;VISTA 2 LADOS LAM 2700 X 60 X 18 GRA;UN;610100;43.75;43.75;43.75;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3574;234009;P1509.4904;PAINEL 15 4L 330 X 460 X 15 BRA;UN;610100;19.97;19.97;19.97;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3575;234009;P1509.4904;PAINEL 15 4L 330 X 460 X 15 BRA;UN;610100;19.97;19.97;19.97;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3576;234009;P1509.8627;PAINEL 15 4L 460 X 570 X 15 BRA;UN;610100;29.19;29.19;29.19;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3577;234009;P1809.189628;PAINEL 18 4L 264 X 480 X 18 CRZ;UN;610100;21.97;21.97;21.97;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3578;234009;P1809.189628;PAINEL 18 4L 264 X 480 X 18 CRZ;UN;610100;21.97;21.97;21.97;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3579;234009;P1809.99175;PAINEL 18 4L 564 X 480 X 18 CRZ;UN;610100;38.52;38.52;38.52;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
3580;234009;P1809.99175;PAINEL 18 4L 564 X 480 X 18 CRZ;UN;610100;38.52;38.52;38.52;1.00;0.00;1.00;03/03/2023;24/03/2023;286ANNEBANHEIRO;https://consultasweb.promob.com/orderitems?orderid=234009;7074;MYBOX CAMBUI;L;V;542.8;21/03/2023;03/03/2023;1975;286ANNEBANHEIRO;234009
